Seat,First_Name,Last_Name,Party,Votes,Year,Won
Accounting,Jonathon,Nickas,Impact,113,2017,TRUE
Accounting,,,,,2017,
Achitecture,Raymond,Vista,Impact,41,2017,TRUE
Achitecture,,,,,2017,
Agriculture,Chase,Brannan,Impact,391,2017,TRUE
Agriculture,Audra,Weeks,Impact,339,2017,TRUE
Agriculture,Herin,Warner,Impact,328,2017,TRUE
Agriculture,,,,,2017,
Agriculture,,,,,2017,
Agriculture,,,,,2017,
Arts,Carina,Krehl,Impact,38,2017,TRUE
Arts,,,,,2017,
Building Construction,Tyler,Brewer,Impact,52,2017,TRUE
Building Construction,,,,,2017,
Business,Ian,Green,Impact,661,2017,TRUE
Business,Nick,Adams,Impact,634,2017,TRUE
Business,Jacob,Martinez,Impact,614,2017,TRUE
Business,Kevin,Rivera,Progress,144,2017,
Business,,,,,2017,
Business,,,,,2017,
CLAS,Janae,Moodie,Impact,796,2017,TRUE
CLAS,Leah,Gorshein,Impact,793,2017,TRUE
CLAS,Izzy,Muncan,Impact,784,2017,TRUE
CLAS,Steve,Baldizon,Impact,775,2017,TRUE
CLAS,Marie,Nanney,Impact,758,2017,TRUE
CLAS,Stefan,Sanguyo,Impact,746,2017,TRUE
CLAS,Chase,Werther,Independent,345,2017,
CLAS,Ivan,Grela,Progress,244,2017,
CLAS,Stephen,Keith,Progress,238,2017,
CLAS,,,,,2017,
CLAS,,,,,2017,
CLAS,,,,,2017,
CLAS,,,,,2017,
Dentistry,Galia,Fakhri-Medrano,Write-In,2,2017,TRUE
Dentistry,,,,,2017,
Dentistry,,,,,2017,
Education,Lauren,Barnard,Impact,57,2017,TRUE
Education,,,,,2017,
Engineering,Alexander,Esperanza,Impact,429,2017,TRUE
Engineering,Brady,Walters,Impact,420,2017,TRUE
Engineering,Paulo,Bazan,Impact,413,2017,TRUE
Engineering,Jack,Wanamaker,Impact,411,2017,TRUE
Engineering,Gantt,Meredith,Progress,184,2017,
Engineering,,,,,2017,
Engineering,,,,,2017,
Engineering,,,,,2017,
Freshman,Maddie,Cohen,Impact,489,2017,TRUE
Freshman,Noah,Harden,Impact,381,2017,TRUE
Freshman,Andrea,Rangel,Impact,339,2017,TRUE
Freshman,,,,,2017,
Freshman,,,,,2017,
Freshman,,,,,2017,
Graduate,Sunal,Mittal,Impact,148,2017,TRUE
Graduate,Pulkit,Dhir,Independent,118,2017,TRUE
Graduate,Yue,Rong,Impact,117,2017,TRUE
Graduate,Lucas,Luo,Impact,115,2017,TRUE
Graduate,Yong,Shen,Impact,112,2017,TRUE
Graduate,Clay,Hurdle,Impact,95,2017,TRUE
Graduate,Rosario,Argento,Impact,91,2017,TRUE
Graduate,Justin,Clonts,Impact,87,2017,TRUE
Graduate,Brent,Ziegler,Impact,86,2017,TRUE
Graduate,Alex,Nelson,Impact,85,2017,TRUE
Graduate,Kendrick,Mir,Impact,83,2017,
Graduate,,,,,2017,
Graduate,,,,,2017,
Graduate,,,,,2017,
Graduate,,,,,2017,
Graduate,,,,,2017,
Graduate,,,,,2017,
Graduate,,,,,2017,
Graduate,,,,,2017,
Graduate,,,,,2017,
Graduate,,,,,2017,
Health_Human,Elizabeth,Wilson,Impact,276,2017,TRUE
Health_Human,,,,,2017,
Journalism,Marcella,Astudillo,Impact,324,2017,TRUE
Journalism,Sadie,Cannon,Impact,286,2017,TRUE
Journalism,Jacob,McManamon,Progress,79,2017,
Journalism,,,,,2017,
Law,Allie,Watson,Impact,40,2017,TRUE
Law,,,,,2017,
Medicine,Michael,Schmoll,Impact,18,2017,TRUE
Medicine,,,,,2017,
Nursing,Sarah,Lazarus,Impact,105,2017,TRUE
Nursing,,,,,2017,
Pharmacy,Dean,Hasan,Impact,25,2017,TRUE
Pharmacy,,,,,2017,
Public_Health,Molly,Cuthbertson,Impact,195,2017,TRUE
Public_Health,,,,,2017,
Sophomore,Graham,Boone,Impact,923,2017,TRUE
Sophomore,Haven,Garcia,Impact,890,2017,TRUE
Sophomore,Libby,Shaw,Impact,882,2017,TRUE
Sophomore,Sean,Lanoue,Impact,811,2017,TRUE
Sophomore,Avi,Snyder,Impact,782,2017,TRUE
Sophomore,Matthew,Toplak,Impact,779,2017,TRUE
Sophomore,Kevin,Jarquin,Independent,348,2017,
Sophomore,Casey,Witte,Progress,276,2017,
Sophomore,Charlie,Rash,Progress,201,2017,
Sophomore,,,,,2017,
Sophomore,,,,,2017,
Sophomore,,,,,2017,
Sophomore,,,,,2017,
Student Body President,Smith,Meyers,Impact,6203,2017,TRUE
Student Body President,,,,,2017,
Treasurer,Revel,Lubin,Impact,6267,2017,TRUE
Treasurer,,,,,2017,
Vet Med,Matt,Zesloft,Impact,1,2017,TRUE
Vet Med,,,,,2017,
Accounting,Rachael,Laky,Impact,136,2016,TRUE
Accounting,Stephen,Ireland,Access,25,2016,
Agriculture,Charlie,Brown,Impact,479,2016,TRUE
Agriculture,Clayton,Willis,Impact,454,2016,TRUE
Agriculture,Wally,Martin,Impact,454,2016,TRUE
Agriculture,Meredith,Adams,Access,196,2016,
Agriculture,Christine,Krebs,Access,186,2016,
Agriculture,Manny,Rutinel,Access,160,2016,
Architecture,Ethan,Hudgins,Impact,43,2016,TRUE
Architecture,Shelby,Taubenkimel,Access,31,2016,
Building Construction,Trevor,McMillan,Impact,65,2016,TRUE
Building Construction,,,,,2016,
Business,Ian,Green,Impact,897,2016,TRUE
Business,Marina,Bahmad,Impact,856,2016,TRUE
Business,Ty,Robare,Impact,820,2016,TRUE
Business,Danielle,Shu,Access,223,2016,
Business,Liana,Valieva,Access,197,2016,
Business,,,,,2016,
CLAS,Lindsay,Abbott,Impact,1100,2016,TRUE
CLAS,Issac,Netzer,Impact,1055,2016,TRUE
CLAS,Sara,Wedemeyer,Impact,1038,2016,TRUE
CLAS,Meyeya,Quintana,Impact,1037,2016,TRUE
CLAS,Carli,Marsh,Impact,1033,2016,TRUE
CLAS,Izzy,Muncan,Impact,1021,2016,TRUE
CLAS,Jasmine,Haddaway,Access,815,2016,
CLAS,Daniela,Grosz,Access,772,2016,
CLAS,Shivia,Gharavi,Access,771,2016,
CLAS,David,Enriquez,Access,764,2016,
CLAS,Yulie,Choi,Access,760,2016,
CLAS,Michael,Russel,Access,732,2016,
Dentistry,Monique,Belin,Impact,15,2016,TRUE
Dentistry,,,,,2016,
Education,Stephanie,Levitt,Impact,71,2016,TRUE
Education,Elizabeth,Mason,Access,12,2016,
Engineering,Megan,Makela,Impact,597,2016,TRUE
Engineering,Avery,Hood,Impact,595,2016,TRUE
Engineering,Zachary,Ginsburg,Impact,576,2016,TRUE
Engineering,Cody,Burden,Impact,570,2016,TRUE
Engineering,Eran,Del Castillo,Access,447,2016,
Engineering,Tyler,Richards,Access,439,2016,
Engineering,Brandon,Rosenthal,Access,433,2016,
Engineering,Alec,Neller,Access,414,2016,
Fine Arts,Rachel,Stern,Access,55,2016,TRUE
Fine Arts,Brett,Oehrle,Impact,39,2016,
Freshman,Mary,Bryant,Impact,574,2016,TRUE
Freshman,Joseph,Guay,Impact,541,2016,TRUE
Freshman,Tarandus,Jones,Impact,506,2016,TRUE
Freshman,Noah,MacGinnis,Access,166,2016,
Freshman,Lisette,Pellot,Access,162,2016,
Freshman,Ryan,Widgeon,Access,144,2016,
Graduate,Ashish,Aggarwal,Access,295,2016,TRUE
Graduate,Anmol,Whorra,Access,291,2016,TRUE
Graduate,Yue,Rong,Impact,279,2016,TRUE
Graduate,Arpit,Bhusar,Access,274,2016,TRUE
Graduate,Gaurav,Sultania,Access,272,2016,TRUE
Graduate,Deepanshu,Soni,Access,265,2016,TRUE
Graduate,Sashidar,Varanasi,Access,264,2016,TRUE
Graduate,Keshav,Goyal,Access,264,2016,TRUE
Graduate,Yue,Rong,Impact,260,2016,TRUE
Graduate,Ethan,Alt,Access,257,2016,TRUE
Graduate,Taton,Thomson,Access,254,2016,
Graduate,Destin,Murphy,Access,254,2016,
Graduate,Hannah,Gardiner,Impact,250,2016,
Graduate,trishanth,Katepalli,Impact,242,2016,
Graduate,Manish,Singh,Impact,241,2016,
Graduate,Blake,Giragos,Impact,228,2016,
Graduate,Kelsey,Torgerson,Impact,225,2016,
Graduate,Hannah,Roddenberry,Impact,223,2016,
Graduate,Jordan,Herriff,Impact,223,2016,
Graduate,Rosario,Argento,Impact,216,2016,
Health_Human,Elizabeth,Wilson,Impact,325,2016,TRUE
Health_Human,,,,,2016,
Journalism,Jason,Feliciano,Impact,398,2016,TRUE
Journalism,Meaghan,Hanley,Impact,371,2016,TRUE
Journalism,Rick,Garcia,Access,155,2016,
Journalism,Alex,Lanao,Access,151,2016,
Law,Ford,Dwyer,Access,111,2016,TRUE
Law,Kurt,Hutson,Impact,51,2016,
Medicine,Ilya,Sakharuk,Access,75,2016,TRUE
Medicine,Andy,Harris,Impact,31,2016,
Nursing,Kelsie,McCleary,Impact,127,2016,TRUE
Nursing,,,,,2016,
Pharmacy,Dean,Hasan,Impact,22,2016,TRUE
Pharmacy,,,,,2016,
Public_Health,Janae,Moodie,Impact,271,2016,TRUE
Public_Health,,,,,2016,
Sophomore,Alyssa,Bethencourt,Impact,1298,2016,TRUE
Sophomore,Savannah,Nelson,Impact,1276,2016,TRUE
Sophomore,Jamie,Somerstein,Impact,1253,2016,TRUE
Sophomore,Nick,Meno,Impact,1252,2016,TRUE
Sophomore,Grover,Robinson,Impact,1214,2016,TRUE
Sophomore,Jenny,Trang,Impact,1189,2016,TRUE
Sophomore,Kendrick,Meek,Access,541,2016,
Sophomore,Shayli,Patel,Access,517,2016,
Sophomore,Chase,Werther,Access,511,2016,
Sophomore,Ali,Gardezi,Access,506,2016,
Sophomore,Edward,Zambrano,Access,499,2016,
Sophomore,Swathi,Konduri,Access,492,2016,
Student Body President,Susan,Webster,Impact,7222,2016,TRUE
Student Body President,Kalyani,Hawaldar,Access,3200,2016,
Treasurer,Kishan,Patel,Impact,7147,2016,TRUE
Treasurer,Lillian,Rozsa,Access,3262,2016,
Vet Med,Zoe,Ball,Impact,49,2016,TRUE
Vet Med,,,,,,
Accounting,Megan,Chung,Swamp,146,2015,TRUE
Accounting,Elena,Hernandez,Access,79,2015,
Agriculture,Charlie,Brown,Swamp,391,2015,TRUE
Agriculture,Alec,Cronin,Access,376,2015,TRUE
Agriculture,Nardin,Derias,Access,371,2015,TRUE
Agriculture,Clay,Hurdle,Access,369,2015,
Agriculture,Jaime,Natal,Swamp,345,2015,
Agriculture,Bronco,Vuskovich,Swamp,341,2015,
Architecture,Andrew,Morrell,Swamp,57,2015,TRUE
Architecture,,,,,2015,
Building Construction,Jacob,Duval,Swamp,58,2015,TRUE
Building Construction,Derek,Vinluan,Access,17,2015,
Business,Ty,Robare,Swamp,702,2015,TRUE
Business,Daniel,Gridi,Swamp,689,2015,TRUE
Business,Kadarius,Gipson,Swamp,689,2015,TRUE
Business,Zachary,Bodden,Access,352,2015,
Business,Alfonso,Mejia,Access,313,2015,
Business,Michael,Cizek,Access,313,2015,
CLAS,Audrey,Guerra,Access,1435,2015,TRUE
CLAS,Chris,Boyett,Access,1423,2015,TRUE
CLAS,Amanda,Nelson,Access,1390,2015,TRUE
CLAS,Justin,Matthew,Access,1384,2015,TRUE
CLAS,Chizoba,Ezenwa,Access,1373,2015,TRUE
CLAS,Saneh,Ste.Claire,Access,1333,2015,TRUE
CLAS,Benjamin,Auyang,Swamp,836,2015,
CLAS,Savanah,Pellegrino,Swamp,825,2015,
CLAS,Susan,Webster,Swamp,804,2015,
CLAS,Sofia,Bever,Swamp,798,2015,
CLAS,Megan,Hirsh,Swamp,790,2015,
CLAS,Michael,Schmoll,Swamp,767,2015,
Dentistry,Siri,Seebunpang,Swamp,32,2015,TRUE
Dentistry,Ramzy,Lotfi,Access,25,2015,
Education,Maddie,McClinton,Swamp,79,2015,TRUE
Education,Elizabeth,Mason,Access,33,2015,
Engineering,William,Barefield,Access,759,2015,TRUE
Engineering,Matthew,Bill,Access,751,2015,TRUE
Engineering,Brandon,Stillwater,Access,706,2015,TRUE
Engineering,Hammad,Saber,Access,706,2015,TRUE
Engineering,Sam,Godskind,Swamp,573,2015,
Engineering,Jacob,Holloway,Swamp,567,2015,
Engineering,Bruce,Yang,Swamp,554,2015,
Engineering,William,Stahovec,Swamp,549,2015,
Fine Arts,Francesca,Levy,Access,80,2015,TRUE
Fine Arts,Nikolas,Fernandez,Swamp,33,2015,
Freshman,Brandon,Reemsnyder,Swamp,514,2015,TRUE
Freshman,Shehzad,Maniar,Swamp,491,2015,TRUE
Freshman,Jommy,Senatous,Swamp,468,2015,TRUE
Freshman,Hannah,Feldman,Access,335,2015,
Freshman,Andrew,Iglesias,Access,329,2015,
Freshman,Oliver,Telusma,Access,306,2015,
Graduate,Michael,Christ,Access,395,2015,TRUE
Graduate,David,Bell,Access,391,2015,TRUE
Graduate,Yash,Garg,Access,383,2015,TRUE
Graduate,Nishit,Sadhwani,Access,382,2015,TRUE
Graduate,Kamal,Bharti,Access,379,2015,TRUE
Graduate,Ustav,Parakh,Access,375,2015,TRUE
Graduate,Keith,Saint,Access,374,2015,TRUE
Graduate,Nhi,Tran,Access,373,2015,TRUE
Graduate,Karanbir,Singh Sekhon,Access,373,2015,TRUE
Graduate,Sakshi,Sakshi,Access,371,2015,TRUE
Graduate,Jing,Yuan,Swamp,150,2015,
Graduate,Robert,Amore,Swamp,147,2015,
Graduate,Jordan,Eddy,Swamp,139,2015,
Graduate,Sudarshan,Aryal,Swamp,139,2015,
Graduate,Tyler,Alderman,Swamp,139,2015,
Graduate,Vaibhav,Jain,Swamp,137,2015,
Graduate,Annabelle,Woodruff,Swamp,133,2015,
Graduate,Scott,Rothberg,Swamp,129,2015,
Graduate,Ali,Paykazadi,Swamp,127,2015,
Graduate,Grant,Kendzior,Swamp,119,2015,
Health_Human,Katelynd,Todd,Swamp,237,2015,TRUE
Health_Human,Shixiu,Wang,Access,153,2015,
Journalism,Andrea,Newport-Jones,Swamp,356,2015,TRUE
Journalism,Amaury,Sablon,Access,355,2015,TRUE
Journalism,Omari,White,Access,348,2015,
Journalism,Shalla,Galanos,Swamp,323,2015,
Law,Alisha,Feldman,Access,268,2015,TRUE
Law,Marie,Moyle,Swamp,227,2015,
Medicine,Hunter,Futch,Swamp,35,2015,TRUE
Medicine,Jude,Masannat,Access,24,2015,
Nursing,Emily,Kerr,Swamp,97,2015,TRUE
Nursing,Vanessa,Ucelo,Access,47,2015,
Pharmacy,Tiffany,Harris,Swamp,40,2015,TRUE
Pharmacy,,,,,2015,
Public_Health,Janae,Moodie,Swamp,182,2015,TRUE
Public_Health,Anthony,Black,Access,142,2015,
Sophomore,Carter,Fish,Swamp,1207,2015,TRUE
Sophomore,Ian,Green,Swamp,1202,2015,TRUE
Sophomore,Rachael,Laky,Swamp,1175,2015,TRUE
Sophomore,Sloane,Bochman,Access,1155,2015,TRUE
Sophomore,Jen,Le,Swamp,1135,2015,TRUE
Sophomore,Kishan,Patel,Access,1132,2015,
Sophomore,Isabella,Muncan,Swamp,1128,2015,
Sophomore,Rick,Garcia,Access,1123,2015,
Sophomore,Andrew,Glenn,Access,1108,2015,
Sophomore,Tyler,Richards,Access,1103,2015,
Sophomore,Michael,Russel,Access,1049,2015,
Sophomore,,,,,2015,
Student Body President,Jocelin,Padron-Rasines,Access,6316,2015,TRUE
Student Body President,Joey,Michaels,Swamp,6192,2015,
Treasurer,Nicholas,Carre,Access,6482,2015,TRUE
Treasurer,Hadar,Arazi,Swamp,5998,2015,
Vet Med,Denae,Campanale,Swamp,8,2015,TRUE
Vet Med,,,,,2015,
Accounting,Patricia,Garcia-Linares,Swamp,161,2014,TRUE
Accounting,Megan,Jones,Taco Libre,23,2014,
Accounting,,,,,2014,
Agriculture,Katie,Backstrand,Swamp,403,2014,TRUE
Agriculture,Clay,Sapp,Swamp,391,2014,TRUE
Agriculture,Kyle,Hunter,Swamp,383,2014,TRUE
Agriculture,Shannon,Hill,Taco Libre,78,2014,
Agriculture,Khaled,Abdelghany,Taco Libre,57,2014,
Agriculture,Zechariah,Rojas,Taco Libre,52,2014,
Agriculture,,,,,2014,
Agriculture,,,,,2014,
Agriculture,,,,,2014,
Architecture,Zachary,Slagle,Swamp,28,2014,TRUE
Architecture,Kevin,Lane,Taco Libre,6,2014,
Architecture,,,,,2014,
Building Construction,Alden,Jones,Swamp,42,2014,TRUE
Building Construction,Mark,Werley,Taco Libre,8,2014,
Building Construction,,,,,2014,
Business,Matthew,Epstein,Swamp,633,2014,TRUE
Business,Robert,Felder,Swamp,596,2014,TRUE
Business,Joana,Garcia,Taco Libre,102,2014,
Business,Kevin,Chong,Taco Libre,95,2014,
Business,,,,,2014,
Business,,,,,2014,
CLAS,Sarah,Kaiser,Swamp,941,2014,TRUE
CLAS,Gianna,McNealy,Swamp,921,2014,TRUE
CLAS,Stephanie,Wong,Swamp,917,2014,TRUE
CLAS,Sol,Ortega,Swamp,914,2014,TRUE
CLAS,Hadar,Arazi,Swamp,911,2014,TRUE
CLAS,Susan,Webster,Swamp,902,2014,TRUE
CLAS,Brittany,Doyle,The_Students,247,2014,
CLAS,Brandon,Laines,The_Students,231,2014,
CLAS,Fahad,Ali Khan,The_Students,225,2014,
CLAS,Elianne,Vazquez,The_Students,219,2014,
CLAS,Tiran,Alon,The_Students,202,2014,
CLAS,Sarah,Miller,Taco Libre,184,2014,
CLAS,Billy,Burchfield,Taco Libre,181,2014,
CLAS,Miranda,McCown,Taco Libre,155,2014,
CLAS,Carlotta,Murri,Taco Libre,145,2014,
CLAS,Seth,Singson,Taco Libre,134,2014,
CLAS,Daniel,Solernou,Taco Libre,117,2014,
CLAS,,,,,2014,
Dentistry,Paul,Martin,Swamp,3,2014,TRUE
Dentistry,,,,,2014,
Dentistry,,,,,2014,
Education,Maddie,McClinton,Swamp,59,2014,TRUE
Education,Paige,Milch,Taco Libre,9,2014,
Education,,,,,2014,
Engineering,Samantha,Godskind,Swamp,469,2014,TRUE
Engineering,Brandon,Peebles,Swamp,469,2014,TRUE
Engineering,Brandi,Recker,Swamp,439,2014,TRUE
Engineering,Tanner,Stone,Swamp,426,2014,TRUE
Engineering,Matthew,Ford,The_Students,144,2014,
Engineering,Luke,Hobden,The_Students,114,2014,
Engineering,Jeff,Rosenthal,Taco Libre,114,2014,
Engineering,Bobby,Gresham,The_Students,113,2014,
Engineering,Boone,Porcher,Taco Libre,113,2014,
Engineering,Alexander,Milian,The_Students,105,2014,
Engineering,Jorge,Norgaard,Taco Libre,104,2014,
Engineering,,,,,2014,
Fine Arts,Quentin,Peterson,Swamp,42,2014,TRUE
Fine Arts,Jamie,Miller,Taco Libre,13,2014,
Fine Arts,,,,,2014,
Freshman,William,Foster,Swamp,519,2014,TRUE
Freshman,Kaley,Pinner,Swamp,508,2014,TRUE
Freshman,Mitchell,Smith,Swamp,441,2014,TRUE
Freshman,Chase,Drayer,Taco Libre,78,2014,
Freshman,Melina,Sajous,Taco Libre,69,2014,
Freshman,,,,,2014,
Freshman,,,,,2014,
Freshman,,,,,2014,
Freshman,,,,,2014,
Graduate,Karanbir,Singh Sekhon,Swamp,193,2014,TRUE
Graduate,Victoria,Colson,Swamp,174,2014,TRUE
Graduate,Jacob,Landis,Swamp,166,2014,TRUE
Graduate,Katie,Jacob,Swamp,162,2014,TRUE
Graduate,Ryan,Garcia,Swamp,159,2014,TRUE
Graduate,Cecelia,Hardwick,Swamp,158,2014,TRUE
Graduate,Kwan,Kim,Swamp,155,2014,TRUE
Graduate,Alireza,Pourreza,Swamp,154,2014,TRUE
Graduate,Haley,Sasser,Swamp,153,2014,TRUE
Graduate,Kamal,Bharti,Write-In,86,2014,
Graduate,Joe,Andreoli,The_Students,82,2014,
Graduate,Alyssa,Freeman,The_Students,77,2014,
Graduate,Matt,Pesek,The_Students,71,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Graduate,,,,,2014,
Health_Human,Savannah,Bowdoin,Swamp,252,2014,TRUE
Health_Human,Anja,Fowler,Taco Libre,14,2014,
Health_Human,Jacob,Gabriel,The_Students,13,2014,
Journalism,Katie,Burns,Swamp,377,2014,TRUE
Journalism,Nacuya,Lewis,Swamp,300,2014,TRUE
Journalism,Brittany,Birsner,Taco Libre,63,2014,
Journalism,Xander,Hladik,Taco Libre,45,2014,
Journalism,,,,,2014,
Journalism,,,,,2014,
Law,Ray,Harrell,Swamp,84,2014,TRUE
Law,,,,,2014,
Law,,,,,2014,
Medicine,Weston,Bertot,Swamp,92,2014,TRUE
Medicine,Zachary,Boucher,Taco Libre,6,2014,
Medicine,,,,,2014,
Nursing,Brooke,Liston,Swamp,107,2014,TRUE
Nursing,Natalie,Aguilar,Taco Libre,17,2014,
Nursing,,,,,2014,
Pharmacy,Victoria,Mottola,Swamp,81,2014,TRUE
Pharmacy,,,,,2014,
Pharmacy,,,,,2014,
Public_Health,Arielle,Konen,Swamp,217,2014,TRUE
Public_Health,,,,,2014,
Public_Health,,,,,2014,
Sophomore,Thomas,Burt,Swamp,1267,2014,TRUE
Sophomore,Daniel,Clayton,Swamp,1263,2014,TRUE
Sophomore,Kyle,Goldman,Swamp,1230,2014,TRUE
Sophomore,Kevin,Doan,Swamp,1221,2014,TRUE
Sophomore,Dillon,Knox,Swamp,1184,2014,TRUE
Sophomore,Jacob,Visoky,Swamp,1171,2014,TRUE
Sophomore,Bronco,Vuskovich,Swamp,1161,2014,TRUE
Sophomore,Victoria,Balda,Taco Libre,198,2014,
Sophomore,Daniel,Barrera,Taco Libre,193,2014,
Sophomore,Jordan,Peterson,The_Students,186,2014,
Sophomore,Joshua,Kimble,The_Students,183,2014,
Sophomore,Lauren,Paton,Taco Libre,181,2014,
Sophomore,Alex,Sheppard,The_Students,178,2014,
Sophomore,Hashem,Amireh,The_Students,168,2014,
Sophomore,Zoe,Sieber,Taco Libre,149,2014,
Sophomore,Josh,Silerstone,Taco Libre,142,2014,
Sophomore,Olivia,Vega,Taco Libre,133,2014,
Sophomore,,,,,2014,
Sophomore,,,,,2014,
Sophomore,,,,,2014,
Sophomore,,,,,2014,
Student Body President,Cory,Yeffet,Swamp,7012,2014,TRUE
Student Body President,,,,,2014,
Student Body President,,,,,2014,
Treasurer,Mario,Grasso,Swamp,6339,2014,TRUE
Treasurer,Mica,Montero,Taco Libre,1265,2014,
Treasurer,,,,,2014,
Vet Med,Jennifer,Gray,Swamp,21,2014,TRUE
Vet Med,,,,,2014,
Vet Med,,,,,2014,
Accounting,Liz,Kleinfeld,Swamp,137,2013,TRUE
Accounting,Jimmy,Moy,The_Students,68,2013,
Agriculture,Ethan,Carter,Swamp,422,2013,TRUE
Agriculture,Sloane,Garcia,Swamp,401,2013,TRUE
Agriculture,Jamie,Lowstetter,Swamp,393,2013,TRUE
Agriculture,Zack,Guignardi,The_Students,214,2013,
Agriculture,,,,,2013,
Agriculture,,,,,2013,
Architecture,Chris,Yanes,Swamp,38,2013,TRUE
Architecture,Katie,Fisher,The_Students,19,2013,
Building Construction,Marc,Miller,Swamp,40,2013,TRUE
Building Construction,,,,,2013,
Business,Elliot,Grasso,Swamp,548,2013,TRUE
Business,Cory,Yeffet,Swamp,489,2013,TRUE
Business,Shruti,Shah,The_Students,163,2013,
Business,Jason,Wasserman,The_Students,156,2013,
CLAS,Megan,Huynh,Swamp,1008,2013,TRUE
CLAS,Bruna,Bouhid,Swamp,976,2013,TRUE
CLAS,Alba,Avila,Swamp,972,2013,TRUE
CLAS,Farah,Salem,Swamp,970,2013,TRUE
CLAS,Jake,Schiff,Swamp,967,2013,TRUE
CLAS,Dylan,DeFouw,Swamp,949,2013,TRUE
CLAS,Christina,Ford,The_Students,831,2013,
CLAS,Dante,Frisiello,The_Students,803,2013,
CLAS,Michael,Christ,The_Students,775,2013,
CLAS,Lucas,Novaes,The_Students,765,2013,
CLAS,Dan,Bergman,The_Students,754,2013,
CLAS,Brandon,Laines,The_Students,739,2013,
Dentistry,Patrick,Fitzgerald,Swamp,3,2013,TRUE
Dentistry,,,,,2013,
Education,Maria,Giana,Swamp,69,2013,TRUE
Education,,,,,2013,
Engineering,Drexel,Forbes,The_Students,486,2013,TRUE
Engineering,Ryan,Barrows,Swamp,473,2013,TRUE
Engineering,Michael,Fillipelli,Swamp,457,2013,TRUE
Engineering,Christopher,Spears,The_Students,453,2013,
Engineering,Umair,Asghar,The_Students,451,2013,
Engineering,Luke,Killam,Swamp,435,2013,
Fine Arts,Elizabeth,LaRue,Swamp,43,2013,TRUE
Fine Arts,Carlos,Soto,The_Students,41,2013,
Freshman,Kyle,Goldman,Swamp,594,2013,TRUE
Freshman,Jesse,Archambault,Swamp,583,2013,TRUE
Freshman,Susan,Webster,Swamp,573,2013,TRUE
Freshman,Bronco,Vuskovich,Swamp,537,2013,TRUE
Freshman,Matt,Mele,The_Students,203,2013,
Freshman,,,,,2013,
Freshman,,,,,2013,
Freshman,,,,,2013,
Graduate,Kapil,Dalal,The_Students,269,2013,TRUE
Graduate,Jordan,Ball,The_Students,255,2013,TRUE
Graduate,Ryan,Whittingham,The_Students,251,2013,TRUE
Graduate,Victor,Olivieri,The_Students,248,2013,TRUE
Graduate,Samiksha,Rawool,The_Students,247,2013,TRUE
Graduate,Jennifer,Gunn,The_Students,245,2013,TRUE
Graduate,Morgan,Vollrath,The_Students,241,2013,TRUE
Graduate,Ross,Cotton,The_Students,235,2013,TRUE
Graduate,Carlos,Soria,The_Students,234,2013,TRUE
Graduate,Nic,Knowlton,The_Students,230,2013,TRUE
Graduate,Alex,Rabre,The_Students,225,2013,TRUE
Graduate,Weili,Wang,Swamp,191,2013,
Graduate,Rachel,Chang,Swamp,184,2013,
Graduate,Subramanian,Annamalai,Swamp,176,2013,
Graduate,Nicole,Krassner,Swamp,171,2013,
Graduate,M. Rohit,Divaker,Swamp,169,2013,
Graduate,Jacob,Fisher,Swamp,166,2013,
Graduate,Jessica,Witten,Swamp,161,2013,
Graduate,Tony,Dieppa,Swamp,159,2013,
Graduate,Cecelia,Hardwick,Swamp,158,2013,
Graduate,Jignesh,Soni,Swamp,158,2013,
Graduate,Matthew,Mountjoy,Swamp,152,2013,
Health_Human,Christina,Pong,Swamp,311,2013,
Health_Human,,,,,2013,
Journalism,Garret,Bruno,Swamp,361,2013,TRUE
Journalism,Lauren,Vemo,Swamp,360,2013,TRUE
Journalism,Rachel,Godfrey,The_Students,190,2013,
Journalism,Nicole,Zakrewski,The_Students,150,2013,
Law,Paul,O'Quinn,The_Students,219,2013,TRUE
Law,Lauren,Humphries,Swamp,147,2013,
Medicine,Jacob,Burns,Swamp,49,2013,TRUE
Medicine,Kyle,Robinson,The_Students,11,2013,
Nursing,Lauren,Hood,Swamp,92,2013,TRUE
Nursing,Eric,Krantz,The_Students,50,2013,
Pharmacy,Courtney,Fosmoe,Swamp,82,2013,TRUE
Pharmacy,Manny,Menedez,The_Students,33,2013,
Public_Health,Aganette,Joseph,Swamp,177,2013,TRUE
Public_Health,Kenan,Turgrul,The_Students,51,2013,
Sophomore,Katie,Backstrand,Swamp,1207,2013,TRUE
Sophomore,Savannah,Bowdoin,Swamp,1149,2013,TRUE
Sophomore,Nick,Dilts,Swamp,1125,2013,TRUE
Sophomore,Mitch,Wilson,Swamp,1116,2013,TRUE
Sophomore,Patricia,Garcia-Linaries,Swamp,1086,2013,TRUE
Sophomore,Shrisa,Reid-Renaud,Swamp,1061,2013,TRUE
